brand,topupdate,activationdate,iccidPREFIX,iccid,resellerid,offmgrid,bundlecode,TopupSeq, Spiff 
LMPLUS,2016-02-19,2016-02-19,8919601,000112274390,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $20.00 
LMPLUS,2016-02-16,2016-02-16,8919601,000144717887,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-14,2016-02-14,8919601,000144717697,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-01-26,2016-01-26,8919601,000142085915,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-28,2016-01-28,8919601,000142085725,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000142085022,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-31,2016-01-31,8919601,000142084751,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-21,2016-02-21,8919601,000142084611,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-14,2016-02-14,8919601,000142084355,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-30,2016-01-30,8919601,000142084207,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-30,2016-01-30,8919601,000142084157,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-13,2016-02-13,8919601,000142083993,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-28,2016-01-28,8919601,000142083522,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-13,2016-02-13,8919601,000142083399,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000142083035,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-12,2016-02-12,8919601,000142082755,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000142082706,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000142082631,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-23,2016-02-23,8919601,000142689278,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,2nd_renewal, $20.00 
